0,1,2,3,4
34118,6,9,15,19
34119,2,4,19,20
34120,3,4,20,20
34121,7,2,15,20
34122,3,2,20,20
34123,8,6,14,20
34124,8,2,15,20
34125,8,2,14,20
34126,7,8,15,19
34127,3,4,19,20
34128,7,6,12,18
34129,4,4,18,20
34130,5,7,17,19
34131,3,3,20,19
34132,15,24,3,3
34133,22,14,1,1
34134,4,4,18,20
34135,5,2,18,20
34136,22,20,1,2
34137,6,8,20,14
34138,9,4,11,20
34139,17,7,10,3
34140,9,6,10,19
34141,9,4,11,20
34142,6,6,17,20
34143,5,5,18,20
34144,4,5,19,20
34145,4,4,20,20
34146,8,5,12,20
34147,7,6,14,20
34148,7,5,16,20
34149,7,7,16,20
34150,8,5,13,20
34151,8,5,14,20
34152,5,4,19,20
34153,8,6,13,20
34154,7,6,16,20
34155,4,3,20,19
34156,10,4,9,20
34157,3,4,20,20
34158,11,4,6,20
34159,4,6,20,18
34160,5,7,15,20
34161,7,6,15,20
34162,11,5,7,20
34163,8,6,14,20
34164,12,4,5,20
34165,7,5,16,20
34166,9,5,12,20
34167,4,3,20,20
34168,12,5,6,20
34169,7,4,16,20
34170,9,25,2,1
34171,3,4,19,20
34172,6,4,17,20
34173,6,4,17,20
34174,9,3,12,20
34175,3,4,19,20
34176,7,5,14,20
34177,6,4,18,20
34178,7,7,14,20
34179,12,4,4,20
34180,5,4,16,20
34181,6,4,20,19
34182,5,3,17,20
34183,5,5,16,20
34184,9,6,10,20
34185,7,5,17,20
34186,12,3,6,20
34187,6,5,20,19
34188,5,4,16,20
34189,4,5,1,1
34190,8,3,12,20
34191,6,7,14,20
34192,5,6,20,20
34193,9,5,12,20
34194,9,5,13,20
34195,8,6,12,20
34196,7,10,14,16
34197,6,4,20,20
34198,7,3,16,20
34199,12,4,6,20
34200,5,6,18,20
34201,6,4,20,20
34202,5,3,20,20
34203,8,5,12,20
34204,8,6,10,20
34205,7,5,16,20
34206,12,5,4,20
34207,6,6,14,20
34208,7,17,1,1
34209,24,9,1,1
34210,7,5,16,20
34211,8,7,13,20
34212,8,5,14,20
34213,6,5,19,20
34214,4,5,19,20
34215,12,4,5,20
34216,5,4,17,20
34217,24,16,2,3
34218,8,4,13,20
34219,6,4,16,20
34220,8,3,14,20
34221,7,4,15,20
34222,12,6,4,18
34223,7,6,13,20
34224,7,6,14,20
34225,8,5,16,20
34226,5,4,17,20
34227,12,11,8,16
34228,5,4,18,20
34229,7,7,12,20
34230,5,7,15,19
34231,7,7,12,20
34232,5,7,16,19
34233,6,7,12,20
34234,7,6,12,19
34235,7,5,14,20
34236,8,5,14,20
34237,24,23,1,1
34238,5,5,20,19
34239,6,6,14,20
34240,7,4,13,20
34241,13,5,4,19
34242,5,6,20,18
34243,10,5,11,20
34244,6,4,17,20
34245,3,8,17,20
34246,8,17,9,7
34247,9,2,12,20
34248,10,7,8,20
34249,6,5,19,20
34250,5,3,20,20
34251,7,3,17,20
34252,6,6,19,14
34253,6,4,20,20
34254,8,6,11,19
34255,8,2,15,20
34256,8,3,13,20
34257,10,4,10,20
34258,7,7,14,20
34259,7,5,14,20
34260,7,3,18,20
34261,12,5,4,20
34262,6,5,16,20
34263,12,4,5,20
34264,13,4,5,20
34265,4,7,16,20
34266,20,23,2,2
34267,6,6,13,20
34268,7,4,15,19
34269,13,5,4,20
34270,7,7,19,18
34271,7,1,18,20
34272,14,5,2,18
34273,7,3,15,20
34274,5,17,2,1
34275,7,5,16,20
34276,8,10,8,15
34277,7,1,17,20
34278,7,7,12,20
34279,6,5,17,19
34280,10,6,8,20
34281,8,5,16,20
34282,12,5,5,20
34283,8,3,15,20
34284,6,3,18,20
34285,6,2,19,20
34286,8,4,16,20
34287,6,7,20,14
34288,7,6,20,18
34289,5,6,17,20
34290,5,5,16,20
34291,11,5,6,20
34292,7,6,12,20
34293,5,5,17,20
34294,6,4,18,20
34295,9,2,14,20
34296,5,4,17,20
34297,21,9,1,1
34298,4,7,16,20
34299,6,5,20,20
34300,10,6,8,19
34301,7,9,1,1
34302,6,5,18,20
34303,7,5,17,20
34304,4,6,20,17
34305,7,3,16,20
34306,7,5,12,20
34307,6,7,14,20
34308,6,4,18,20
34309,6,6,20,18
34310,6,5,1,1
34311,7,5,17,20
34312,8,4,12,20
34313,9,4,13,20
34314,16,7,8,20
34315,8,5,13,20
34316,2,3,20,20
34317,4,7,15,20
34318,7,6,13,20
34319,8,5,13,20
34320,8,5,13,20
34321,8,6,12,20
34322,7,5,19,20
34323,7,4,19,18
34324,7,2,18,20
34325,4,7,20,16
34326,8,3,14,20
34327,7,5,14,20
34328,15,20,3,4
34329,12,4,6,20
34330,19,11,1,1
34331,5,7,16,20
34332,6,5,16,20
34333,22,15,1,5
34334,13,9,3,15
34335,5,6,15,20
34336,8,2,13,20
34337,12,4,6,20
34338,7,6,16,20
34339,5,6,18,20
34340,7,5,17,20
34341,6,6,15,20
34342,7,2,16,20
34343,6,2,19,20
34344,6,7,16,20
34345,6,3,18,20
34346,9,4,12,20
34347,8,6,11,20
34348,5,6,17,20
34349,8,6,11,20
34350,7,3,16,20
34351,8,5,11,20
34352,9,5,11,20
34353,4,7,15,20
34354,8,5,12,20
34355,6,3,20,20
34356,5,5,20,20
34357,7,5,15,20
34358,6,4,18,20
34359,13,5,4,20
34360,7,3,16,20
34361,6,5,17,20
34362,7,3,17,20
34363,4,4,16,20
34364,5,5,16,20
34365,7,10,9,12
34366,4,4,20,20
34367,7,5,15,20
34368,9,6,11,20
34369,7,3,15,20
34370,8,15,14,9
34371,7,4,19,20
34372,11,11,1,2
34373,10,4,8,20
34374,8,4,15,20
34375,9,5,12,20
34376,8,5,14,20
34377,7,5,14,20
34378,4,7,19,20
34379,7,4,15,20
34380,9,3,14,20
34381,4,6,20,16
34382,19,6,2,2
34383,11,5,5,20
34384,7,5,14,20
34385,6,4,19,20
34386,10,6,8,20
34387,7,5,15,20
34388,12,6,4,20
34389,8,5,15,20
34390,8,5,12,20
34391,5,6,20,17
34392,6,4,16,20
34393,9,3,12,20
34394,9,4,11,20
34395,4,8,18,20
34396,9,24,1,1
34397,6,5,17,20
34398,8,6,12,20
34399,9,7,12,20
34400,9,5,14,20
34401,4,5,20,18
34402,9,3,10,20
34403,12,4,6,20
34404,7,5,17,20
34405,7,4,16,20
34406,4,5,19,20
34407,3,6,20,18
34408,21,19,1,2
34409,6,6,18,20
34410,4,21,4,5
34411,5,7,20,15
34412,13,4,4,20
34413,8,2,13,20
34414,9,5,12,20
34415,5,7,16,20
34416,6,5,18,20
34417,7,5,14,20
34418,9,5,11,19
34419,21,23,1,2
34420,9,6,11,20
34421,5,5,20,20
34422,3,7,20,18
34423,12,4,5,20
34424,8,5,12,20
34425,6,5,17,20
34426,13,5,4,20
34427,6,5,16,20
34428,5,5,20,19
34429,7,6,18,18
34430,9,6,11,20
34431,7,6,18,20
34432,24,19,1,2
34433,9,3,12,20
34434,3,7,17,20
34435,5,7,17,20
34436,7,4,16,20
34437,9,4,12,20
34438,6,6,20,20
34439,8,6,14,20
34440,7,3,16,20
34441,8,3,16,20
34442,5,5,17,19
34443,7,4,16,20
34444,8,4,16,20
34445,3,10,20,16
34446,4,8,16,20
34447,10,3,10,20
34448,8,4,11,20
34449,9,6,12,19
34450,20,20,1,1
34451,5,4,20,20
34452,7,5,15,20
34453,7,6,18,20
34454,7,6,14,20
34455,7,6,16,20
34456,8,3,15,20
34457,7,5,15,20
34458,5,8,16,20
34459,3,9,20,18
34460,8,4,16,20
34461,6,5,18,20
34462,7,3,15,20
34463,6,8,20,16
34464,9,5,10,20
34465,6,5,18,20
34466,8,2,14,20
34467,8,4,12,20
34468,6,4,16,20
34469,7,5,15,20
34470,13,5,4,20
34471,5,4,18,20
34472,7,7,16,20
34473,6,7,20,17
34474,9,4,12,20
34475,6,4,18,20
34476,6,6,14,20
34477,3,8,20,17
34478,7,5,15,20
34479,7,6,20,13
34480,6,4,18,20
34481,3,6,20,20
34482,7,6,13,20
34483,12,5,6,20
34484,8,5,11,20
34485,5,7,18,20
34486,4,15,12,6
34487,5,7,17,20
34488,9,3,11,20
34489,8,7,11,20
34490,7,3,17,18
34491,6,7,16,20
34492,9,3,13,20
34493,7,8,1,1
34494,7,3,16,20
34495,6,6,19,18
34496,8,7,13,20
34497,5,4,20,20
34498,7,5,14,20
34499,8,3,13,20
34500,4,4,19,20
34501,2,8,20,19
34502,5,5,18,20
34503,23,23,1,1
34504,5,6,18,20
34505,5,5,20,20
34506,9,6,10,20
34507,5,5,20,18
34508,5,6,20,16
34509,6,9,20,14
34510,9,5,12,20
34511,4,6,20,18
34512,11,4,6,20
34513,11,4,6,20
34514,5,4,20,20
34515,11,4,6,20
34516,9,7,10,20
34517,6,7,14,20
34518,9,7,12,20
34519,8,4,12,20
34520,9,2,15,20
34521,9,5,13,20
34522,6,3,17,20
34523,6,4,17,20
34524,6,4,18,20
34525,5,5,16,20
34526,7,4,15,20
34527,6,6,20,20
34528,7,6,12,20
34529,9,2,11,20
34530,5,5,19,20
34531,13,4,2,20
34532,6,7,20,14
34533,5,6,19,20
34534,6,6,18,20
34535,9,3,11,20
34536,9,5,12,20
34537,6,5,18,20
34538,7,3,16,20
34539,9,3,12,20
34540,7,4,16,20
34541,6,5,18,20
34542,8,4,11,20
34543,8,2,16,20
34544,8,7,12,20
34545,7,5,16,20
34546,7,3,16,20
34547,6,5,16,20
34548,8,5,11,20
34549,7,7,14,20
34550,8,5,14,20
34551,3,6,20,20
34552,7,4,13,20
34553,6,4,19,20
34554,20,5,3,2
34555,5,5,17,20
34556,8,6,12,20
34557,7,5,16,20
34558,6,2,20,20
34559,6,5,17,20
34560,4,6,20,20
34561,6,6,20,20
34562,7,5,15,20
34563,5,5,18,20
34564,5,6,15,20
34565,8,6,12,20
34566,11,4,6,20
34567,6,6,16,20
34568,7,8,12,19
34569,9,7,12,20
34570,6,5,15,20
34571,7,5,16,20
34572,18,22,3,3
34573,8,4,15,20
34574,5,5,17,20
34575,9,5,12,20
34576,10,27,1,1
34577,8,5,12,20
34578,6,4,20,18
34579,5,6,20,18
34580,7,5,16,20
34581,4,6,20,18
34582,7,4,16,20
34583,10,9,10,17
34584,26,5,1,1
34585,12,4,4,20
34586,6,4,19,20
34587,8,5,14,20
34588,13,4,4,20
34589,10,3,10,20
34590,10,5,7,20
34591,8,8,14,20
34592,9,6,10,20
34593,6,4,17,20
34594,7,4,17,20
34595,10,4,10,20
34596,7,6,13,20
34597,3,6,20,20
34598,6,7,14,20
34599,3,7,19,20
34600,9,6,10,20
34601,8,3,14,20
34602,8,6,16,20
34603,11,20,1,1
34604,8,4,12,20
34605,4,4,18,20
34606,8,3,14,20
34607,7,5,14,20
34608,5,6,18,20
34609,6,7,16,19
34610,4,4,19,20
34611,20,9,1,8
34612,11,4,6,20
34613,13,5,4,20
34614,6,4,18,20
34615,5,7,16,20
34616,5,5,17,20
34617,9,4,10,20
34618,8,7,14,20
34619,5,5,18,20
34620,8,3,16,20
34621,7,2,14,20
34622,7,5,13,20
34623,4,7,20,16
34624,10,3,9,20
34625,6,4,16,20
34626,8,4,11,19
34627,5,4,20,18
34628,8,3,15,20
34629,4,5,20,20
34630,7,4,14,20
34631,5,5,20,20
34632,9,4,10,20
34633,5,6,19,19
34634,8,4,14,20
34635,4,5,19,20
34636,3,5,20,17
34637,8,6,13,20
34638,11,4,6,20
34639,4,5,20,20
34640,9,3,14,20
34641,6,4,16,20
34642,7,4,14,20
34643,4,4,20,20
34644,8,23,3,2
34645,8,18,1,1
34646,6,3,17,20
34647,4,6,20,20
34648,9,4,11,20
34649,7,5,16,20
34650,5,5,18,20
34651,7,6,15,20
34652,10,10,10,12
34653,4,4,20,20
34654,7,3,16,20
34655,5,5,18,20
34656,4,4,19,20
34657,24,19,1,1
34658,5,3,20,19
34659,5,5,19,19
34660,7,6,11,20
34661,6,7,19,20
34662,4,5,20,18
34663,6,4,16,20
34664,4,6,20,16
34665,5,23,4,3
34666,10,6,8,20
34667,8,4,14,20
34668,9,6,11,20
34669,9,5,12,20
34670,6,7,15,20
34671,7,2,14,20
34672,4,5,20,20
34673,7,7,15,20
34674,5,22,2,3
34675,18,17,8,3
34676,2,6,19,20
34677,5,7,20,20
34678,5,6,20,18
34679,8,4,14,20
34680,8,4,11,20
34681,8,4,14,20
34682,7,4,16,20
34683,5,5,20,20
34684,6,5,16,20
34685,8,16,1,1
34686,10,3,10,20
34687,7,6,16,20
34688,15,12,9,13
34689,6,7,18,20
34690,5,7,14,20
34691,7,5,15,20
34692,9,4,12,20
34693,10,7,10,20
34694,8,5,14,20
34695,4,4,20,20
34696,7,5,18,20
34697,7,2,15,20
34698,19,16,1,1
34699,4,4,19,20
34700,11,3,8,20
34701,4,4,18,20
34702,6,7,13,20
34703,5,14,19,7
34704,4,6,20,19
34705,7,4,16,20
34706,6,4,17,20
34707,8,4,13,20
34708,5,6,17,19
34709,5,5,19,20
34710,10,23,2,1
34711,6,16,9,5
34712,6,4,16,20
34713,4,5,20,19
34714,9,17,1,1
34715,5,10,1,1
34716,7,4,14,20
34717,5,3,20,20
34718,3,7,20,16
34719,23,18,1,1
34720,9,4,12,20
34721,3,5,19,19
34722,9,5,12,20
34723,7,4,14,20
34724,9,21,1,2
34725,6,4,15,20
34726,5,4,20,18
34727,6,8,20,14
34728,7,3,12,20
34729,6,6,18,20
34730,5,6,20,16
34731,4,6,20,16
34732,4,7,16,20
34733,11,19,1,1
34734,8,5,12,19
34735,5,7,20,16
34736,7,4,14,20
34737,4,4,20,20
34738,9,4,11,20
34739,7,6,15,20
34740,8,7,1,1
34741,5,3,1,2
34742,6,6,14,19
34743,6,6,17,20
34744,16,23,2,2
34745,4,5,20,17
34746,5,6,19,16
34747,4,4,20,19
34748,20,20,1,1
34749,4,5,18,20
34750,7,7,12,20
34751,3,9,20,16
34752,7,6,15,20
34753,6,6,17,20
34754,12,5,5,19
34755,6,9,20,12
34756,18,20,1,2
34757,2,7,1,1
34758,7,5,14,20
34759,8,5,15,20
34760,10,12,10,13
34761,15,23,1,1
34762,9,4,10,20
34763,5,5,20,20
34764,7,6,11,20
34765,7,3,16,20
34766,8,5,16,20
34767,7,3,15,20
34768,5,5,20,18
34769,8,6,15,20
34770,8,5,13,20
34771,4,3,18,20
34772,4,7,16,20
34773,4,5,20,18
34774,3,7,18,20
34775,6,3,17,20
34776,8,3,13,20
34777,8,4,14,20
34778,12,4,4,20
34779,8,5,14,20
34780,4,5,19,20
34781,6,4,17,20
34782,12,5,4,20
34783,8,2,13,20
34784,7,6,13,20
34785,4,5,19,20
34786,5,6,20,20
34787,5,5,17,20
34788,8,4,14,20
34789,4,3,20,20
34790,5,6,17,20
34791,9,14,12,8
34792,11,5,6,20
34793,3,4,19,20
34794,7,5,16,20
34795,6,8,20,11
34796,12,5,6,19
34797,7,6,16,20
34798,6,5,18,20
34799,5,4,20,18
34800,7,5,16,20
34801,7,6,14,20
34802,10,6,8,20
34803,4,5,20,19
34804,11,8,11,17
34805,3,4,19,20
34806,9,4,10,20
34807,7,6,16,20
34808,13,16,5,10
34809,6,3,20,19
34810,7,4,14,20
34811,15,16,2,1
34812,10,4,12,19
34813,5,5,19,20
34814,7,5,14,20
34815,4,4,20,20
34816,9,2,14,20
34817,13,16,2,2
34818,4,6,18,20
34819,4,12,1,1
34820,9,5,13,20
34821,6,16,9,5
34822,7,7,15,20
34823,8,5,16,20
34824,5,6,20,20
34825,9,7,12,20
34826,10,4,10,20
34827,16,13,2,1
34828,5,3,17,20
34829,3,3,20,20
34830,7,6,13,18
34831,20,21,1,1
34832,8,4,14,20
34833,5,4,20,20
34834,8,6,12,20
34835,6,6,18,20
34836,8,3,13,20
34837,6,6,18,20
34838,5,7,18,20
34839,4,12,5,4
34840,6,2,20,20
34841,5,17,10,6
34842,7,5,14,20
34843,15,22,1,1
34844,8,6,12,20
34845,4,17,15,5
34846,9,5,10,20
34847,5,3,18,20
34848,6,5,20,18
34849,8,4,12,20
34850,5,4,20,19
34851,3,3,19,20
34852,12,16,3,7
34853,4,5,17,20
34854,8,4,14,20
34855,7,5,17,20
34856,4,7,20,16
34857,5,8,20,14
34858,8,4,14,20
34859,7,2,14,20
34860,7,5,16,20
34861,4,6,19,20
34862,7,3,12,20
34863,6,5,16,20
34864,6,11,1,1
34865,5,7,17,20
34866,10,4,9,20
34867,5,4,18,20
34868,6,3,16,20
34869,8,4,13,20
34870,10,6,9,20
34871,5,4,18,20
34872,10,5,12,20
34873,6,4,16,20
34874,12,4,4,20
34875,7,6,17,20
34876,8,6,12,20
34877,5,6,20,16
34878,8,6,10,20
34879,8,2,12,20
34880,4,8,18,20
34881,6,7,18,20
34882,9,5,14,20
34883,4,5,20,20
34884,13,4,4,20
34885,7,6,18,20
34886,4,6,18,20
34887,5,3,17,20
34888,17,17,4,9
34889,9,4,11,20
34890,1,8,20,17
34891,5,4,20,19
34892,5,7,16,20
34893,5,4,16,20
34894,9,3,12,20
34895,6,6,20,20
34896,10,2,10,20
34897,7,2,15,20
34898,7,19,2,1
34899,6,6,17,20
34900,7,5,14,20
34901,5,5,20,20
34902,7,4,16,20
34903,8,6,13,20
34904,5,4,20,19
34905,9,3,12,20
34906,7,7,15,18
34907,6,3,16,20
34908,7,7,20,18
34909,9,7,14,20
34910,6,21,4,3
34911,8,4,12,20
34912,7,5,14,20
34913,5,4,19,20
34914,9,7,10,20
34915,8,2,14,20
34916,7,6,16,20
34917,6,4,15,20
34918,9,13,12,10
34919,7,6,13,16
34920,23,20,1,1
34921,7,5,16,20
34922,13,4,4,20
34923,8,4,11,20
34924,8,3,13,20
34925,7,7,16,20
34926,13,7,4,17
34927,8,4,11,20
34928,5,5,20,18
34929,6,5,17,20
34930,11,6,7,20
34931,5,5,16,20
34932,9,4,12,20
34933,7,5,19,20
34934,10,5,8,20
34935,7,8,15,20
34936,6,4,20,20
34937,10,5,9,20
34938,12,5,6,20
34939,7,7,14,20
34940,9,6,10,20
34941,6,7,16,20
34942,4,8,20,17
34943,7,4,13,20
34944,4,3,20,19
34945,9,4,10,20
34946,6,4,15,20
34947,8,5,15,20
34948,15,23,1,1
34949,5,4,20,20
34950,13,4,4,20
34951,6,6,16,20
34952,6,5,17,20
34953,7,5,17,20
34954,7,6,16,20
34955,6,5,17,20
34956,9,2,11,20
34957,7,6,13,20
34958,6,4,18,20
34959,5,6,17,20
34960,9,3,12,20
34961,4,3,20,20
34962,8,6,12,20
34963,8,2,14,20
34964,4,3,20,20
34965,6,7,19,15
34966,8,6,13,19
34967,7,4,14,20
34968,10,4,10,20
34969,7,6,15,20
34970,6,6,13,20
34971,6,5,18,20
34972,4,7,18,20
34973,4,4,18,20
34974,4,5,20,20
34975,8,6,12,20
34976,5,6,19,18
34977,6,3,16,20
34978,8,4,16,20
34979,7,4,15,20
34980,12,4,6,20
34981,6,7,17,20
34982,4,8,16,20
34983,7,6,13,20
34984,6,6,19,18
34985,7,4,14,20
34986,7,6,14,20
34987,6,4,14,20
34988,5,5,17,20
34989,8,3,12,20
34990,13,4,3,20
34991,6,5,18,20
34992,11,4,7,20
34993,8,2,12,20
34994,9,6,14,20
34995,6,3,14,20
34996,10,4,10,20
34997,6,6,15,20
34998,5,6,14,20
34999,6,4,16,20
35000,12,4,5,20
35001,9,4,9,20
35002,7,6,13,20
35003,7,5,16,20
35004,6,6,14,20
35005,7,4,16,20
35006,11,4,7,20
35007,7,4,14,20
35008,11,5,7,19
35009,9,4,12,20
35010,9,5,11,20
35011,3,3,19,20
35012,14,23,1,2
35013,8,6,12,20
35014,6,6,1,2
35015,6,4,15,20
35016,8,7,10,20
35017,4,4,19,20
35018,6,6,20,20
35019,6,6,15,20
35020,7,3,17,20
35021,6,5,15,20
35022,9,6,10,20
35023,4,3,18,20
35024,10,6,8,20
35025,8,4,12,20
35026,6,18,6,3
35027,8,2,12,20
35028,4,4,19,20
35029,6,6,19,17
35030,3,5,20,19
35031,4,3,20,20
35032,9,6,11,20
35033,8,2,12,20
35034,7,4,16,20
35035,6,3,16,20
35036,9,5,12,20
35037,9,2,12,20
35038,8,5,15,20
35039,4,4,20,20
35040,9,5,12,20
35041,6,4,18,20
35042,9,4,12,20
35043,5,5,15,20
35044,6,5,18,20
35045,3,23,6,2
35046,8,4,16,20
35047,7,3,15,20
35048,12,4,5,20
35049,3,5,18,20
35050,4,7,20,16
35051,3,6,20,18
35052,12,4,6,20
35053,5,6,20,19
35054,8,6,11,20
35055,7,2,16,20
35056,6,5,17,20
35057,5,7,20,16
35058,10,5,9,20
35059,7,6,15,20
35060,7,5,16,20
35061,5,5,18,20
35062,9,4,13,20
35063,6,4,16,20
35064,5,8,20,14
35065,8,6,13,20
35066,9,23,4,2
35067,4,4,20,20
35068,11,6,7,20
35069,7,4,14,20
35070,3,6,20,20
35071,5,3,17,20
35072,8,5,14,20
35073,3,4,20,20
35074,5,5,20,20
35075,6,6,18,20
35076,9,4,12,20
35077,6,6,20,18
35078,21,14,2,1
35079,9,2,13,20
35080,13,24,2,3
35081,5,7,18,20
35082,7,5,20,20
35083,8,6,16,20
35084,4,6,19,20
35085,7,6,14,20
35086,7,4,15,20
35087,4,4,20,20
35088,7,5,16,20
35089,6,5,17,20
35090,7,20,15,5
35091,6,4,16,20
35092,6,3,14,20
35093,3,5,18,20
35094,12,5,5,20
35095,5,5,17,20
35096,6,4,18,20
35097,6,4,18,19
35098,5,4,18,20
35099,7,2,14,20
35100,10,20,9,5
35101,7,7,16,20
35102,9,6,12,20
35103,6,5,17,20
35104,8,2,16,20
35105,21,19,2,6
35106,5,3,17,20
35107,4,4,19,20
35108,12,5,5,20
35109,6,5,16,20
35110,6,7,20,12
35111,5,5,20,16
35112,7,4,16,20
35113,3,5,19,20
35114,8,6,11,20
35115,6,5,18,20
35116,12,5,5,19
35117,6,7,20,16
35118,5,6,18,20
35119,7,2,15,20
35120,5,5,18,20
35121,6,7,18,20
35122,7,5,13,20
35123,6,5,20,20
35124,9,3,14,20
35125,7,6,16,20
35126,10,5,10,20
35127,7,6,13,20
35128,5,4,19,19
35129,8,4,11,20
35130,5,7,17,20
35131,9,3,10,20
35132,6,5,15,20
35133,5,4,20,20
35134,5,3,20,20
35135,22,22,2,1
35136,6,6,16,20
35137,4,3,18,20
35138,5,5,20,17
35139,22,18,1,1
35140,19,15,3,8
35141,7,5,15,20
35142,4,5,19,20
35143,4,5,17,20
35144,6,4,16,20
35145,7,5,14,20
35146,9,2,11,20
35147,6,6,20,16
35148,7,5,15,20
35149,5,7,1,1
35150,6,8,15,20
35151,5,5,20,18
35152,12,10,2,1
35153,4,3,20,20
35154,9,3,11,20
35155,3,5,20,20
35156,6,5,16,20
35157,5,6,20,18
35158,6,1,18,20
35159,5,4,17,20
35160,13,23,3,3
35161,5,7,20,14
35162,7,4,14,20
35163,8,4,13,20
35164,10,4,10,20
35165,11,19,1,1
35166,8,6,11,20
35167,4,4,18,20
35168,9,5,14,20
35169,8,2,15,20
35170,7,4,12,20
35171,5,5,20,18
35172,8,7,13,17
35173,3,17,3,2
35174,6,7,18,20
35175,5,3,18,20
35176,2,7,20,20
35177,7,7,15,20
35178,7,4,14,20
35179,6,5,18,20
35180,13,23,3,4
35181,8,2,13,20
35182,7,7,12,20
35183,6,5,17,20
35184,5,3,20,19
35185,5,4,19,20
35186,8,6,14,18
35187,7,7,19,15
35188,8,6,11,20
35189,7,7,15,20
35190,11,22,3,2
35191,8,6,14,20
35192,8,4,14,20
35193,7,5,19,20
35194,8,7,11,20
35195,4,4,16,20
35196,10,6,12,20
35197,8,5,11,20
35198,9,20,1,1
35199,9,7,12,20
35200,7,3,15,20
35201,8,4,14,20
35202,7,5,19,18
35203,8,7,14,20
35204,8,2,16,20
35205,7,6,2,5
35206,9,4,13,20
35207,7,4,20,20
35208,12,24,2,1
35209,5,6,20,17
35210,9,2,14,20
35211,7,3,15,20
35212,13,4,4,20
35213,7,3,15,20
35214,5,5,18,20
35215,6,6,20,15
35216,6,4,18,20
35217,5,4,18,20
35218,9,7,10,20
35219,7,2,16,20
35220,4,3,19,20
35221,4,5,17,20
35222,8,2,16,20
35223,23,20,1,5
35224,8,6,13,19
35225,4,7,20,20
35226,7,6,12,20
35227,5,5,19,20
35228,16,8,7,3
35229,6,4,18,20
35230,6,4,16,20
35231,6,5,14,20
35232,6,4,17,20
35233,9,7,12,20
35234,11,2,10,20
35235,5,4,18,20
35236,7,4,16,19
35237,8,5,14,20
35238,9,3,12,20
35239,9,6,12,20
35240,7,4,16,20
35241,9,3,12,20
35242,8,5,12,20
35243,4,4,19,20
35244,13,4,5,20
35245,8,6,14,20
35246,9,5,11,20
35247,6,5,19,18
35248,4,6,17,20
35249,4,5,18,20
35250,6,3,15,20
35251,7,4,16,20
35252,12,5,4,20
35253,9,5,12,20
35254,4,5,20,20
35255,10,7,11,20
35256,4,4,19,20
35257,7,5,14,20
35258,7,6,16,20
35259,6,5,18,20
35260,8,6,12,20
35261,5,4,18,20
35262,7,5,16,20
35263,7,6,15,20
35264,24,8,1,1
35265,7,5,14,20
35266,12,24,1,1
35267,5,4,19,20
35268,8,6,16,20
35269,3,3,19,20
35270,12,4,5,20
35271,8,6,12,20
35272,10,18,12,7
35273,7,6,15,20
35274,9,14,14,10
35275,5,3,18,20
35276,7,10,20,12
35277,7,7,15,20
35278,12,3,6,20
35279,6,6,19,16
35280,7,2,15,20
35281,7,5,13,20
35282,7,5,16,20
35283,8,7,13,20
35284,6,3,18,20
35285,8,5,12,20
35286,12,4,4,20
35287,5,6,20,16
35288,7,4,14,20
35289,7,5,13,20
35290,5,4,19,20
35291,7,7,14,20
35292,8,7,12,20
35293,9,23,3,3
35294,5,5,20,19
35295,7,5,16,20
35296,7,6,14,20
35297,8,2,15,20
35298,5,5,20,17
35299,7,5,13,19
35300,9,5,10,20
35301,3,4,20,20
35302,9,22,3,2
35303,8,5,12,20
35304,4,7,17,19
35305,8,3,14,20
35306,9,8,11,20
35307,7,4,14,20
35308,8,4,14,20
35309,8,5,16,20
35310,10,4,9,20
35311,5,4,18,20
35312,6,4,16,20
35313,10,4,10,20
35314,5,4,16,20
35315,6,5,19,20
35316,24,14,1,1
35317,7,5,13,20
35318,8,3,14,20
35319,4,4,19,20
35320,17,9,5,5
35321,9,7,12,20
35322,19,4,3,1
35323,9,5,14,20
35324,6,5,18,20
35325,22,25,2,1
35326,9,9,12,16
35327,5,4,18,20
35328,12,4,6,20
35329,9,5,12,20
35330,8,7,12,20
35331,4,4,19,20
35332,9,6,10,20
35333,4,5,18,20
35334,7,7,12,20
35335,5,6,20,17
35336,8,4,12,20
35337,6,7,16,20
35338,9,5,12,20
35339,5,5,19,20
35340,7,4,16,20
35341,8,7,14,20
35342,8,3,14,20
35343,5,4,18,20
35344,6,4,17,20
35345,8,4,12,20
35346,3,5,19,20
35347,25,20,1,1
35348,5,4,18,20
35349,2,4,20,20
35350,7,6,20,19
35351,6,6,16,20
35352,12,4,6,20
35353,10,5,12,20
35354,5,5,15,20
35355,8,6,14,20
35356,7,5,20,18
35357,9,4,10,20
35358,6,6,15,20
35359,8,4,10,20
35360,10,5,10,20
35361,6,6,15,20
35362,8,5,13,20
35363,9,6,13,20
35364,6,6,20,20
35365,9,4,12,20
35366,3,4,20,19
35367,9,5,10,20
35368,7,7,14,20
35369,5,6,20,16
35370,13,5,4,19
35371,23,14,1,6
35372,6,7,15,20
35373,6,5,18,20
35374,15,18,3,9
35375,7,4,17,20
35376,6,5,17,20
35377,6,2,16,20
35378,11,3,1,1
35379,3,4,20,20
35380,8,6,12,20
35381,9,6,12,20
35382,7,6,13,20
35383,6,6,19,20
35384,5,7,16,20
35385,5,2,17,20
35386,13,4,4,20
35387,7,6,15,20
35388,4,6,19,17
